"ID","MLBID","NAME","PITCHER_THROWS","LASTDAY","YEAR","AWAY_COMPETITION_LEVEL_ABBREV","TEAM","PITCHES"
"111828610",693739,"Alberto, Alexander",R,2021-10-02,2021,Rk-,TB,467
"111841155",801217,"Rodriguez, Jose",R,2022-07-09,2022,Rk-,CWS,129
"111833671",699223,"Aquino, Patricio",R,2021-10-01,2021,Rk-,MIL,750
"111833522",699226,"Almonte, Lisandro",R,2022-08-23,2022,Rk,ARI,506
"111824320",687672,"Cabrera, Yovanny",R,2022-08-26,2022,A,CHC,251
"111823984",686734,"Roque, Arturo",R,2021-10-02,2021,Rk-,ARI,858
"111811881",682104,"Schneider, John",R,2021-09-16,2021,Rk,CIN,304
"51946",518489,"Brasier, Ryan",R,2021-08-19,2021,AAA,BOS,82
"111833803",699692,"Garibaldi, Jesus",L,2022-08-22,2022,Rk-,PHI,265
"111823080",690382,"Darrell-Hicks, Michael",R,2022-08-30,2022,A,ANA,170
"111837536",686873,"Zwack, Nick",L,2022-08-27,2022,A+,SF,334
"111824650",687934,"Robbins, Jimmy",L,2022-08-28,2022,AA,TOR,131
"111844806",805989,"Chasse, Ryan",L,2022-08-28,2022,A,TOR,136
"111822627",685801,"Bigge, Hunter",R,2022-08-31,2022,AA,CHC,200
"111833630",698974,"Rangel, Carlos",R,2022-08-16,2022,Rk-,SF,129
"111810658",669370,"Lacy, Asa",L,2021-07-21,2021,A+,KC,996
"111821345",683689,"Reyes, Carlo",R,2021-09-18,2021,A+,PHI,653
"111801674",668831,"Stallings, Garrett",R,2021-08-12,2021,A+,BAL,1165
"111812289",663546,"Hjelle, Sean",R,2021-08-03,2021,AA,SF,1123
"111819135",681835,"Quezada, Jose",R,2021-10-03,2021,AAA,SD,233
"111831851",695985,"Tellier, Nate",R,2021-08-14,2021,A,BOS,301
"111811197",676898,"Draper, Zach",L,2021-07-16,2021,AA,CLE,358
"111805541",664294,"Moreta, Dauri",R,2022-08-30,2022,AAA,CIN,338
"111840204",800498,"Vizcaino, Jeral",R,2022-08-18,2022,Rk-,MIL,488
"111816353",678409,"Caceres, Bryan",Unknown,2022-08-25,2022,A,BOC,84
"111823356",681147,"Cantleberry, Jacob",L,2022-08-31,2022,AA,LA,82
"111821351",687287,"Monteverde, Pat",L,2022-08-26,2022,AA,MIA,261
"111824477",691828,"Robberse, Sem",R,2021-08-05,2021,A,TOR,911
"111839944",805073,"Gutierrez, Jose",R,2022-08-23,2022,Rk-,KC,271
"111819243",680933,"Suarez, Joander",R,2022-08-18,2022,Rk,NYM,130
"111837657",695258,"Anglin, Kris",L,2022-07-28,2022,Rk,ATL,198
"111806636",665795,"Cabrera, Edward",R,2022-07-22,2022,AA,MIA,84
"111828214",692839,"Guzman, Delson",R,2022-08-20,2022,Rk,MIL,137
"111814796",682225,"Corcoran, Billy",R,2022-08-22,2022,Rk,ARI,136
"111819300",681450,"Cuenca, Angel",R,2022-08-20,2022,A,STL,114
"111798697",642220,"Witte, Jantzen",R,2021-09-02,2021,AAA,SEA,91
"111793476",592346,"Gonzalez, Chi Chi",R,2022-08-25,2022,AAA,DET,347
"111809463",669476,"Walters, Jake",R,2022-08-26,2022,A+,MIA,254
"111816931",681385,"Tripp, Christian",R,2021-07-31,2021,Rk,MIL,144
"111808734",668944,"York, Mikey",R,2021-08-11,2021,AA,TB,362
"111796079",656786,"Mushinski, Parker",L,2022-07-23,2022,MLB,HOU,113
"111833459",699693,"Millan, Carlos",R,2021-09-03,2021,Rk-,PHI,260
"111822699",684707,"Pimentel, Eduar",R,2021-09-30,2021,Rk-,STL,371
"111820291",683474,"Martinez, Soenni",L,2021-09-18,2021,Rk,TOR,324
"111816585",687682,"Nunez, Cristhian",R,2021-10-02,2021,Rk-,TB,469
"76120971",502327,"Santiago, Hector",L,2021-05-22,2021,AAA,SEA,272
"111823566",686339,"Ortega, Wilmer",R,2021-09-27,2021,Rk-,STL,663
"111818829",679892,"Marquez, Emilio",L,2022-08-25,2022,AA,KC,172
"111832083",696000,"Garcia, Andy",R,2021-09-14,2021,Rk,MIL,560
"111822701",684711,"Dominguez, Yonael",R,2022-08-23,2022,A,STL,337
"111826028",691848,"Beltran, Lester",L,2021-10-02,2021,Rk-,NYY,255
"111833414",699284,"Andrade, Hector",R,2021-08-13,2021,Rk-,MIN,250
"111824712",685308,"Milto, Pauly",R,2021-07-25,2021,A,CWS,115
"111800316",622101,"Hill, David",R,2021-06-04,2021,A+,COL,372
"111806074",669169,"Heasley, Jon",Unknown,2021-04-06,2021,Rk,KC,100
"111820432",682918,"Carrasco, Luis",R,2021-09-18,2021,A,OAK,226
"111824816",670391,"Anderson, Ben",R,2021-09-11,2021,A+,TEX,488
"111825472",669285,"Hammer, Dan",R,2021-09-13,2021,Rk,BAL,508
"111830914",679556,"Jacobsak, Sam",R,2021-07-21,2021,Rk,PHI,122
"111806755",675540,"Curry, Xzavion",R,2021-06-01,2021,A,CLE,387
"111809491",669093,"Estrada, Jeremiah",R,2022-08-26,2022,AAA,CHC,126
"111825620",692037,"Quintana, Adrian",R,2022-08-24,2022,A,SEA,303
"111833518",699044,"Ullola, Miguel",R,2021-08-31,2021,Rk-,HOU,417
"111837762",677353,"Wicklander, Patrick",L,2021-09-14,2021,Rk,TB,175
"111808649",668683,"Walker, Jeremy",R,2022-08-25,2022,AAA,TB,103
"111472043",592865,"Williams, Taylor",R,2021-09-21,2021,MLB,MIA,132
"111837092",669639,"Clenney, Nolan",R,2021-09-17,2021,A+,NYM,125
"111815559",676696,"Peden, Nate",R,2021-07-15,2021,Rk,MIL,93
"4441",592135,"Bedrosian, Cam",R,2021-10-03,2021,MLB,PHI,203
"111811519",669162,"Ramirez, Rickey",R,2021-07-16,2021,Rk,BAL,103
"111799014",646242,"Diaz, Jhonathan",L,2021-09-11,2021,AAA,ANA,289
"111825896",690370,"Schlaffer, Tyler",R,2021-07-15,2021,Rk,CHC,213
"111817030",656235,"Bishop, Cameron",L,2021-09-10,2021,A,BAL,104
"111841210",803242,"Mc Kenzie, Arod",L,2022-08-23,2022,Rk-,LA,325
"111833632",698959,"Caraballo, Jan",R,2022-08-18,2022,Rk-,SF,273
"111836804",702440,"Cesar, Remy",R,2022-08-22,2022,Rk-,TEX,516
"111825724",692013,"Baez, Henry",R,2022-08-06,2022,Rk,SD,532
"111838212",801221,"Garcia, Pedro",R,2022-08-23,2022,Rk-,DET,692
"111818135",681401,"Green, Josh",R,2022-08-31,2022,AA,ARI,752
"111805508",656464,"Ginkel, Kevin",R,2022-07-30,2022,AAA,ARI,510
"111793188",656924,"Ryan, Ryder",R,2022-08-31,2022,AAA,TEX,913
"111805875",673215,"Diaz, Juan",L,2022-07-26,2022,Rk,MIA,289
"111565988",605540,"Woodruff, Brandon",R,2022-08-27,2022,MLB,MIL,1890
"111837015",702370,"Almonte, Adrian",L,2022-08-23,2022,Rk-,TB,471
"111837658",695327,"Heid, Dylan",R,2022-08-17,2022,A,BAL,604
"111825665",691315,"Sanchez, Yehizon",R,2022-08-31,2022,A,OAK,1497
"111824685",673766,"Barber, Albertus",R,2022-08-27,2022,A+,PHI,270
"111843423",804876,"Hernandez, Camilo",R,2022-08-19,2022,Rk-,OAK,493
"111827306",680891,"Neely, Jack",R,2022-08-30,2022,A,NYY,867
"111837385",676114,"Fisher, Hugh",L,2022-08-24,2022,A+,ARI,721
"111818067",680936,"Maysonet, Yomil",R,2022-08-02,2022,Rk,CIN,362
"111818506",679010,"German, Giovahniey",R,2022-06-28,2022,Rk,MIN,81
"111796289",657047,"Todd, Reagan",L,2022-08-21,2022,AAA,COL,895
"111837516",701477,"Rodriguez, Erian",R,2022-08-19,2022,Rk,CHC,250
"111841802",686974,"Vannelle, Vince",R,2022-07-12,2022,A+,CWS,500
"111764629",621086,"Marvel, James",R,2022-08-28,2022,AAA,PHI,1405
"111837569",701487,"Ohl, Pierson",R,2022-08-31,2022,A,MIN,1393
"111843828",805368,"Dollander, Hunter",R,2022-08-20,2022,A,CWS,665
"111819949",682595,"Baker, Robbie",R,2022-08-19,2022,A+,MIL,822
"111831274",675578,"Gayman, Myles",R,2022-08-19,2022,A+,CIN,692
"111831004",688857,"Branche, Steven",R,2022-07-30,2022,AA,CIN,801
"111839292",703863,"Garcia, Josbel",R,2022-08-12,2022,Rk-,PHI,365
"111837683",684665,"Murphy, Luke",R,2022-08-31,2022,AA,ANA,735
"76119372",548384,"Raley, Brooks",L,2022-08-30,2022,MLB,TB,725
"111816457",678868,"Yean, Eddy",R,2022-08-31,2022,A+,PIT,851
"111819476",659392,"McAffer, Will",R,2022-07-30,2022,A+,TOR,612
"111806396",669243,"Anderson, Ryan",L,2022-08-30,2022,A,NYY,930
"111835470",700277,"Lebron, Scarlyn",R,2022-08-23,2022,Rk-,CHC,452
"111819380",682023,"Dye, Joshua",L,2021-09-18,2021,AA,KC,993
"111809601",677961,"Wilcox, Cole",R,2021-06-27,2021,A,TB,634
"111805129",660801,"Herrera, Jasier",R,2021-09-10,2021,A+,SF,878
"111801276",658431,"Medina, Adonis",R,2021-09-05,2021,AAA,PHI,1109
"111815464",676520,"Alvarez, Manuel",R,2021-09-16,2021,AA,CLE,749
"111806833",666016,"Albertos, Jose",R,2021-09-17,2021,A+,CHC,818
"111824655",689461,"Cooper, Tanner",R,2021-06-20,2021,A,CIN,470
"111803630",663986,"Stephan, Trevor",R,2021-10-02,2021,MLB,CLE,1230
"111826067",691577,"Perez, Diego",R,2022-08-11,2022,Rk-,ANA,264
"111796861",663559,"Falter, Bailey",L,2022-08-31,2022,MLB,PHI,889
"111831229",671987,"Hofmann, Logan",R,2022-08-31,2022,A+,PIT,706
"111842506",803374,"Radney, Chariel",L,2022-08-18,2022,Rk-,TB,577
"111838222",703421,"Cepeda, Yoerison",R,2022-08-23,2022,Rk-,NYM,367
"111825892",686731,"Knowles, Lucas",L,2021-09-18,2021,A,WAS,522
"111799282",656594,"Johnston, Kyle",R,2022-08-31,2022,AAA,TOR,880
"111807796",681841,"Strong, Alan",R,2022-08-31,2022,AA,TB,475
"111797583",641889,"Moats, Dalton",L,2022-08-26,2022,AAA,TB,753
"111824763",690344,"Jeans, Trey",L,2021-09-19,2021,A+,CWS,916
"111816653",678693,"Galindo, Harold",R,2021-09-16,2021,Rk,LA,371
"111815914",676957,"Ahearn, Taylor",R,2021-08-17,2021,A+,ANA,648
"111798665",642121,"Sulser, Cole",R,2021-09-30,2021,MLB,BAL,1101
"111826304",691855,"Urbano, Luis",L,2021-09-25,2021,Rk-,NYY,373
"111827380",692595,"Gonzalez, Daniel",L,2021-10-02,2021,Rk-,CWS,608
"111807528",669711,"Weissert, Greg",R,2022-08-23,2022,AAA,NYY,769
"111806351",679525,"Marsh, Alec",R,2022-08-30,2022,AA,KC,1875
"111812157",676506,"Arriera, Gio",R,2022-08-19,2022,A+,DET,791
"111819522",681583,"Vega, Alexuan",L,2022-08-27,2022,A,SD,926
"111499949",622786,"Tinoco, Jesus",R,2022-08-26,2022,AAA,TEX,690
"111804829",676689,"Karcher, Ricky",R,2022-08-31,2022,AAA,CIN,401
"111819307",682972,"Garcia, Yonaiker",R,2022-08-16,2022,Rk-,CLE,576
"111837700",702320,"Sparling, Matt",L,2022-07-26,2022,A,SD,395
"111841622",803373,"Guevara, Anderson",R,2022-08-23,2022,Rk-,SEA,403
"111815257",675842,"Guzman, Emilker",R,2022-08-31,2022,A+,ANA,790
"111764264",622063,"Wynkoop, Jack",L,2021-07-02,2021,AAA,COL,474
"111817861",682064,"Moore, Steffon",L,2021-08-29,2021,A,TB,620
"111803411",663765,"Woodford, Jake",R,2021-10-03,2021,MLB,STL,1184
"111811572",657581,"Gaddis, Will",R,2021-09-18,2021,AA,COL,1150
"111801568",657766,"St. John, Locke",L,2021-10-01,2021,AAA,DET,1090
"111808214",669797,"Alejo, Carlos",R,2021-09-12,2021,A,LA,608
"111815557",667658,"Ceja, Moises",R,2021-09-16,2021,A+,COL,601
"111801425",656814,"Ortiz, Luis",R,2021-10-02,2021,AAA,TEX,815
"41889",474463,"Anderson, Brett",L,2021-10-03,2021,MLB,MIL,1517
"111808846",667427,"Jackson, Zach",R,2021-06-13,2021,AA,OAK,274
"111802108",660789,"Frias, Julio",L,2021-07-06,2021,A+,ARI,339
"111766751",592831,"Wade, Konner",R,2021-09-16,2021,AAA,BAL,1135
"111816697",681753,"Hernandez, Adrian",R,2021-08-01,2021,A+,TOR,445
"111801049",656008,"Zabala, Aneurys",R,2021-06-22,2021,A+,PHI,280
"111822185",686973,"Varland, Louie",R,2022-08-04,2022,AA,MIN,1725
"111824879",687444,"Brito Tedesco, Serafino",R,2022-08-30,2022,A,OAK,397
"111808183",676775,"Winn, Keaton",R,2022-08-10,2022,A+,SF,575
"111818439",682240,"Jones, Stephen",R,2022-08-30,2022,AA,COL,880
"111800843",657228,"Jewell, Jake",R,2022-08-14,2022,AAA,CLE,687
"111825861",692357,"De La Cruz, Lisander",R,2022-08-23,2022,Rk,SF,609
"111833498",699383,"Quintero, Welington",R,2022-08-22,2022,Rk-,CHC,537
"111797406",596082,"Reed, Jake",R,2022-07-07,2022,MLB,NYM,144
"111836242",700715,"Duarte, Franyer",R,2022-08-22,2022,Rk,MIA,405
"111764348",621248,"Garza, Ralph",R,2022-08-31,2022,AAA,TB,378
"111797440",641962,"Pelham, C.D.",L,2022-08-14,2022,AA,CHC,521
"111820540",683411,"Feliciano, Janer",R,2022-08-22,2022,Rk-,COL,324
"111835374",700276,"Ochoa, Gabriel",R,2022-08-23,2022,Rk-,TOR,253
"111800475",664944,"Vieaux, Cam",L,2022-08-18,2022,AAA,PIT,647
"111798412",644396,"Ledo, Luis",R,2022-08-02,2022,AA,ANA,588
"111798418",656686,"Martin, Corbin",R,2022-08-28,2022,AAA,ARI,1425
"111837361",696522,"Juenger, Hayden",R,2022-07-22,2022,AA,TOR,914
"111824830",691318,"Disla, Kelvin",R,2022-08-08,2022,Rk,PIT,190
"111836633",702786,"Pichardo, Starlyn",R,2022-08-16,2022,Rk,CHC,487
"111816350",678394,"Bello, Brayan",R,2021-09-16,2021,AA,BOS,1154
"111799667",650668,"Mejia, Humberto",R,2021-09-14,2021,AAA,ARI,1271
"111815671",664071,"Law, Connor",R,2021-09-16,2021,AA,TOR,507
"111812342",674370,"Bido, Osvaldo",R,2021-09-19,2021,AA,PIT,1585
"111809399",675660,"Drohan, Shane",L,2021-09-18,2021,A,BOS,1485
"111808199",669854,"Blanco, Ronel",R,2021-10-03,2021,AAA,HOU,714
"111807121",669420,"Cate, Tim",L,2021-09-18,2021,AA,WAS,1695
"110691337",594311,"Gustave, Jandel",R,2021-06-19,2021,AAA,PIT,255
"111796051",641386,"Bowden, Ben",L,2021-09-10,2021,MLB,COL,685
"111831132",695344,"Lockwood, Brett",R,2022-08-31,2022,A,CIN,821
"111819581",656619,"Kirby, Chance",R,2022-08-28,2022,AA,DET,1636
"111837674",686218,"Sheehan, Emmet",R,2022-08-26,2022,A+,LA,1125
"111818929",680580,"Castillo, Wilkelma",R,2022-08-23,2022,Rk,SF,407
"111815718",677946,"Harris, Ben",L,2022-06-21,2022,A,LA,578
"111810735",667743,"Leach, Landon",R,2022-06-02,2022,A,ATL,602
"111802293",663687,"Harris, Hogan",L,2022-06-09,2022,A+,OAK,229
"111808625",662144,"Keller, Brian",R,2022-08-26,2022,AAA,BOS,1572
"111805203",661426,"Perez, Freicer",R,2021-09-19,2021,A+,NYY,316
"111821417",683736,"Florentino, Luis",R,2021-09-16,2021,A,OAK,226
"52386",453343,"Melancon, Mark",R,2021-10-02,2021,MLB,SD,1064
"111807469",681533,"Miednik, Jake",L,2021-09-17,2021,AA,CLE,834
"111808377",685402,"Standlee, Brett",R,2021-09-18,2021,Rk,SF,150
"111798066",643493,"Pruitt, Austin",R,2021-07-13,2021,AAA,HOU,110
"110295967",594986,"Ryan, Kyle",L,2021-08-10,2021,MLB,CHC,235
"111805311",664202,"Cyr, Tyler",R,2021-10-01,2021,AAA,SF,657
"111822750",684871,"Mejia, Enmanuel",R,2021-08-06,2021,A,PIT,440
"111764670",621016,"Cuas, Jose",R,2021-09-17,2021,AA,KC,554
"111716186",622694,"Hernandez, Elieser",R,2021-09-29,2021,MLB,MIA,836
"111817791",686613,"Brown, Hunter",R,2021-10-01,2021,AAA,HOU,851
"76118824",516685,"Gonzalez, Nelson",R,2021-09-18,2021,AAA,COL,456
"111815879",656722,"McMahan, Pearson",R,2021-09-07,2021,AA,WAS,806
"111837517",696147,"Bachman, Sam",R,2021-09-01,2021,A+,ANA,208
"111807876",670046,"Rosenberg, Kenneth",L,2021-09-26,2021,AAA,TB,504
"111826827",690369,"McGuigan, Brendan",R,2021-09-04,2021,A+,SEA,388
"111816452",678852,"Hernandez, Joseph",R,2021-09-04,2021,Rk,SEA,491
"111833519",698983,"Baez, Joel",R,2021-09-18,2021,Rk,DET,775
"111837328",700771,"Brockhouse, Walker",R,2021-09-17,2021,A,HOU,275
"111837320",702840,"Cruz, Troy",R,2021-09-16,2021,A,MIA,323
"111815687",670304,"O'Neil, Conner",R,2021-08-29,2021,A+,NYM,489
"111824882",687459,"YaSenka, Michael",R,2022-08-27,2022,AA,STL,455
"111766891",641350,"Beckman, Cody",L,2021-09-19,2021,AA,MIL,908
"111805774",672335,"Perez, Cionel",L,2021-10-02,2021,AAA,CIN,547
"111825398",663500,"Parsons, Hunter",R,2021-09-17,2021,A+,NYM,775
"76118597",572193,"Tepera, Ryan",R,2021-07-25,2021,MLB,CHC,671
"111831076",679358,"Orze, Eric",R,2021-06-27,2021,A+,NYM,379
"111498709",607391,"Mazza, Chris",R,2022-08-27,2022,AAA,SEA,508
"111821172",687142,"McLarty, Griffin",R,2022-08-31,2022,AA,BAL,805
"111824655",689461,"Cooper, Tanner",R,2022-08-31,2022,A,CIN,1381
"111803390",663855,"Hicks, Jordan",R,2022-08-31,2022,MLB,STL,964
"111832450",696098,"Romero, Jose",R,2022-08-19,2022,Rk,CHC,343
"111799983",670056,"Baragar, Caleb",L,2022-08-28,2022,AAA,ARI,651
"111801325",607215,"Skoglund, Eric",L,2022-06-26,2022,A+,KC,97
"111807584",650644,"Civale, Aaron",R,2022-08-28,2022,MLB,CLE,1307
"111827827",689017,"Knack, Landon",R,2022-08-27,2022,AA,LA,902
"3032",542881,"Anderson, Tyler",L,2022-08-31,2022,MLB,LA,2220
"111809233",672715,"Patino, Luis",R,2021-07-16,2021,AAA,TB,515
"111792275",592630,"Pena, Ronald",R,2021-08-31,2021,AAA,WAS,617
"111766838",641907,"Murphy, Patrick",R,2021-08-04,2021,AAA,TOR,233
"111836561",701151,"McSteen, Jake",L,2022-08-31,2022,A+,ATL,944
"111807933",669713,"Wesneski, Hayden",R,2022-07-29,2022,AAA,NYY,1503
"111819508",662165,"Schulfer, Austin",R,2022-08-30,2022,AAA,MIN,452
"111816038",675963,"Roberson, Josh",R,2022-08-30,2022,AA,TB,519
"111840578",800394,"Delgado, Adrian",R,2022-08-18,2022,Rk-,BAL,261
"111820468",687070,"Mokma, Chris",R,2022-05-14,2022,A,MIA,507
"111814865",676641,"Sulser, Beau",R,2022-05-10,2022,MLB,PIT,167
"111837279",701568,"Meis, Justin",R,2022-06-05,2022,A,PIT,666
"111822703",690464,"Mikel, Jordan",R,2022-08-31,2022,A+,CWS,568
"111837358",694787,"Burnette, Jimmy",L,2022-05-31,2022,A+,TOR,348
"111823572",686317,"Manzo, Edgar",R,2022-06-14,2022,A,STL,433
"111806424",665733,"Santos, Antonio",R,2022-05-28,2022,AAA,NYM,221
"111819022",676510,"Hoffman, Nolan",R,2022-08-30,2022,AA,BAL,293
"111816233",680572,"Kloffenstein, Adam",R,2021-09-14,2021,A+,TOR,1795
"111818088",676051,"Heuer, Codi",R,2021-09-29,2021,MLB,CHC,403
"111819736",663587,"Stadler, Fitz",R,2021-10-01,2021,AAA,TOR,266
"111821183",667414,"Scroggins, Cody",R,2021-09-19,2021,A+,BOS,410
"111823254",666374,"Brash, Matthew",R,2021-09-16,2021,AA,SEA,928
"111819090",680048,"Ramirez, Aldo",R,2021-09-09,2021,Rk,WAS,117
"111820071",683596,"Alvarado, Wilgenis",L,2021-09-15,2021,Rk,TOR,343
"111826571",688831,"Kaczor, Micah",R,2021-09-16,2021,Rk,COL,855
"111817091",678861,"Baez, Luis",R,2021-09-18,2021,Rk,SEA,505
"111824541",688585,"Fisher, Andrew",L,2021-09-18,2021,A+,CIN,851
"111828209",692822,"Diaz, Olmandi",R,2021-09-30,2021,Rk-,CLE,558
"111795833",656473,"Gonzalez, Brian",L,2021-10-03,2021,AAA,COL,171
"111833662",698953,"Duarte, Pavel",L,2021-09-25,2021,Rk-,SF,281
"111821063",683406,"Jerez, Elvis",R,2021-09-09,2021,Rk,CLE,399
"111835960",700344,"Ercolani, Alessandro",R,2021-09-09,2021,Rk,PIT,298
"111826196",692584,"Barcenas, Jose",R,2021-09-25,2021,Rk-,COL,301
"111818135",681401,"Green, Josh",R,2021-09-27,2021,AAA,ARI,1707
"111827719",694885,"Murphy, Ryan",R,2021-07-27,2021,A,SF,1230
"111818672",666301,"Diaz, Indigo",R,2021-09-16,2021,AA,ATL,302
"111819095",680609,"Contreras, Elvis",L,2021-09-28,2021,Rk-,TB,811
"111821401",683719,"Sanchez, Brandom",L,2021-08-26,2021,Rk,NYY,210
"111823026",685481,"Rodriguez, Moises",R,2021-09-18,2021,Rk,DET,331
"111344891",605155,"Brewer, Colten",R,2021-08-30,2021,Rk,BOS,114
"111826349",691918,"Faringthon, Luis",R,2021-09-24,2021,Rk-,PIT,498
"111816524",678279,"Rodriguez, Miguel",R,2022-08-31,2022,A+,MIN,921
"111837611",674868,"Boone, Rodney",L,2022-08-31,2022,A+,CLE,1011
"111811155",672380,"Jimenez, Marco",R,2022-06-30,2022,Rk,DET,268
"111825681",691275,"Basabe, Eric",L,2022-08-20,2022,Rk-,ARI,209
"111841613",805079,"Mendez, Jesus",R,2022-08-19,2022,Rk-,CWS,123
"111818329",681643,"Pacheco, Freddy",R,2022-06-19,2022,AA,STL,505
"111819588",663924,"Cumbie, Trey",L,2022-06-10,2022,AA,TOR,295
"111811873",656234,"Bird, Jake",R,2022-06-09,2022,AAA,COL,425
"111821055",683386,"Marcelino, Jean",R,2022-06-11,2022,A,ARI,308
"111798628",656271,"Burke, Brock",L,2021-09-21,2021,AAA,TEX,1443
"111813503",682691,"Ramirez, Johangel",R,2021-10-01,2021,Rk-,HOU,785
"111832083",696000,"Garcia, Andy",R,2022-08-20,2022,Rk,MIL,568
"111816134",681347,"Burrows, Michael",R,2022-06-14,2022,AA,PIT,866
"111796178",641506,"De Horta, Adrian",R,2022-05-18,2022,AAA,TB,326
"111815748",656657,"Logue, Zach",L,2022-08-31,2022,MLB,OAK,944
"111798016",676714,"Hughes, Brandon",L,2022-05-13,2022,AAA,CHC,140
"111809613",676600,"Lindow, Ethan",L,2022-05-18,2022,A+,PHI,346
"111825398",663500,"Parsons, Hunter",R,2022-05-31,2022,A+,NYM,315
"111802252",663776,"Sandoval, Patrick",L,2022-08-31,2022,MLB,ANA,2030
"111818246",677316,"Casetta-Stubbs, Damon",R,2022-06-05,2022,A+,CLE,221
"111799245",657141,"Yamamoto, Jordan",R,2022-05-29,2022,A+,NYM,115
"111798636",656342,"Curtis, Keegan",R,2022-06-03,2022,AA,ARI,315
"111808717",668665,"Nogosek, Steve",R,2022-08-20,2022,MLB,NYM,342
"111840575",800365,"Parra, Andres",L,2022-08-20,2022,Rk-,BAL,479
"111839722",801231,"Santa, Gemil",R,2022-06-13,2022,Rk-,ARI,118
"111840450",800366,"Simarra, Yoryi",R,2022-08-13,2022,Rk-,LA,533
"111826112",692616,"Veliz, Mauricio",R,2022-08-20,2022,Rk,KC,679
"111833923",691839,"Jones, Joe",R,2021-06-24,2021,A+,ARI,245
"111806801",666022,"German, Jhonatan",R,2021-06-26,2021,AA,WAS,218
"111825403",690183,"Plumlee, Peyton",R,2021-07-11,2021,A,HOU,519
"111815464",676520,"Alvarez, Manuel",R,2021-06-04,2021,AAA,CLE,174
"111825772",666154,"Kauffmann, Karl",R,2021-05-14,2021,A+,COL,150
"111817127",677568,"Serrano Jr, Florencio",Unknown,2021-06-17,2021,Rk,TEX,324
"111818918",686193,"Lasko, Justin",R,2021-05-26,2021,A,NYM,331
"111811738",673257,"Santos, Victor",R,2021-06-19,2021,A+,PHI,322
"111800158",656647,"Lehman, Taylor",L,2021-06-02,2021,AA,PHI,288
"111805774",672335,"Perez, Cionel",L,2021-09-27,2021,MLB,CIN,460
"111809611",675911,"Strider, Spencer",R,2021-05-30,2021,A,ATL,238
"111830918",695588,"Linton, Carter",R,2021-05-29,2021,A,ATL,172
"111824626",689011,"Whittlesey, Brock",R,2021-05-28,2021,A,OAK,118
"110691566",594798,"deGrom, Jacob",R,2022-08-31,2022,MLB,NYM,492
"111817345",683423,"Cruz, Jesus",R,2022-08-23,2022,Rk,DET,656
"111792774",641849,"McGarity, Aaron",R,2022-08-27,2022,AA,NYY,112
"111821917",687424,"Maldonado, Anthony",R,2022-08-31,2022,AAA,MIA,183
"111816572",677585,"Puentes, Zaquiel",R,2022-08-31,2022,A,MIN,214
"111824758",687857,"Ryan, Sam",R,2022-08-14,2022,A,TOR,87
"111808995",670376,"Mateo, Alejandro",R,2022-08-17,2022,A+,CWS,239
"111815477",677541,"Vassalotti, Michele",R,2021-09-10,2021,A,MIL,1358
"111820334",682933,"Paulino, Christian",L,2021-09-30,2021,Rk-,KC,542
"111828746",693762,"Morales, Gleiber",R,2021-10-02,2021,Rk-,CHC,638
"111819327",656671,"Maciejewski, Josh",L,2021-08-17,2021,AAA,NYY,331
"111820308",683567,"Duran, Jhonny",R,2021-10-02,2021,Rk-,TEX,372
"111816859",671737,"Bradley, Taj",R,2021-09-17,2021,A+,TB,563
"111824699",669937,"Dyson, Tyler",R,2021-08-17,2021,Rk,WAS,104
"111835482",698900,"Yeatman, Riley",R,2022-07-25,2022,Rk,SD,251
"111807121",669420,"Cate, Tim",L,2022-08-31,2022,AA,WAS,722
"111810637",675657,"McMahon, Chris",R,2022-08-11,2022,Rk,COL,177
"111800297",650654,"Molina, Cristopher",R,2022-08-13,2022,AAA,ANA,290
"111766637",622088,"Antone, Tejay",R,2021-06-24,2021,MLB,CIN,525
"4224",571946,"Miller, Shelby",R,2021-04-21,2021,MLB,CHC,85
"110691566",594798,"deGrom, Jacob",R,2021-07-07,2021,MLB,NYM,1231
"111826403",694360,"Way, Beck",R,2021-08-22,2021,A,NYY,769
"111825131",687866,"Yeager, Justin",R,2021-07-08,2021,A,ATL,407
"111766374",642073,"Sherfy, Jimmie",R,2021-07-05,2021,MLB,SF,172
"111814847",683627,"Molina, Anthony",R,2022-04-17,2022,A,TB,114
"111837802",700189,"Tietz, Trevor",R,2022-08-31,2022,A,MIL,367
"111797982",644429,"Severino, Anderson",L,2022-04-29,2022,MLB,CWS,137
